demo,map,round_number,tick_number,time_remaining,ct_score,t_score,ct_alive,ct_total_hp,ct_money,ct_equip_val,ct_rifle_count,ct_awp_alive,ct_pistol_only,ct_smokes,ct_mollies,ct_flashes,ct_nades,ct_any_blinded,ct_any_scoped,ct_any_defusing,ct_has_kit,ct_in_bombsite_a,ct_in_bombsite_b,t_alive,t_total_hp,t_money,t_equip_val,t_rifle_count,t_awp_alive,t_pistol_only,t_smokes,t_mollies,t_flashes,t_nades,t_any_blinded,t_any_scoped,t_any_planting,t_in_bombsite_a,t_in_bombsite_b,t_bomb_carrier_alive,bomb_planted,bomb_site,time_since_plant,ct_win
parivision-vs-g2-m2-dust2,de_dust2,16,158672,81.48,9,7,3,300,9300,12600,2,0,1,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,3,1,0,2,2,2,0,1,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,158688,81.23,9,7,3,300,9300,12600,2,0,1,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,2,1,1,2,2,2,0,1,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,158704,80.98,9,7,3,300,9300,12600,2,0,1,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,2,1,1,2,2,2,0,1,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,158720,80.73,9,7,3,300,9300,12600,2,0,1,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,3,1,0,2,2,2,0,1,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,158736,80.48,9,7,3,300,9300,12600,1,0,1,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,3,1,0,2,2,2,0,0,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,158752,80.23,9,7,3,300,9300,12600,1,0,1,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,3,1,0,2,2,2,0,0,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,158768,79.98,9,7,3,300,9300,12600,1,0,1,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,3,1,0,2,2,2,0,0,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,158784,79.73,9,7,3,300,9300,12600,1,0,1,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,3,1,0,2,2,2,0,0,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,158800,79.48,9,7,3,300,9300,12600,1,0,1,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,3,1,0,2,2,2,0,0,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,158816,79.23,9,7,3,300,9300,12600,1,0,1,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,3,1,0,2,2,2,0,0,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,158832,78.98,9,7,3,300,9300,12600,1,0,1,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,3,1,0,2,2,2,0,0,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,158848,78.73,9,7,3,300,9300,12600,1,0,1,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,3,1,0,2,2,2,0,0,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,158864,78.48,9,7,3,300,9300,12600,1,0,1,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,3,1,0,2,2,2,0,0,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,158880,78.23,9,7,3,300,9300,12600,1,0,1,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,3,1,0,2,2,2,0,0,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,158896,77.98,9,7,3,300,9300,12600,1,0,1,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,3,1,0,2,2,2,0,0,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,158912,77.73,9,7,3,300,9300,12600,1,0,1,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,3,1,0,2,2,2,0,0,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,158928,77.48,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,3,1,0,2,2,2,0,0,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,158944,77.23,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,3,1,0,2,2,2,0,0,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,158960,76.98,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,3,1,0,2,2,2,0,0,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,158976,76.73,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,3,1,0,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,158992,76.48,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,0,0,1,1,1,4,364,3650,1000,3,1,0,2,2,2,0,0,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159008,76.23,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,1,0,1,1,1,4,364,3650,1000,3,1,0,2,2,2,0,0,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159024,75.98,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,1,0,1,0,1,4,364,3650,1000,3,1,0,2,2,2,0,0,1,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159040,75.73,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,1,0,1,0,1,4,364,3650,1000,3,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159056,75.48,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,1,0,1,0,1,4,364,3650,1000,3,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159072,75.23,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,1,0,1,1,1,4,364,3650,1000,3,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159088,74.98,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,1,0,1,1,1,4,364,3650,1000,3,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159104,74.73,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,1,0,1,1,1,4,364,3650,1000,3,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159120,74.48,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,1,0,1,1,1,4,364,3650,1000,3,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159136,74.23,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,1,0,1,1,1,4,364,3650,1000,3,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159152,73.98,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,1,0,1,1,1,4,364,3650,1000,3,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159168,73.73,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,1,0,1,1,1,4,364,3650,1000,3,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159184,73.48,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,1,0,1,1,1,4,364,3650,1000,3,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159200,73.23,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,1,0,1,1,1,4,364,3650,1000,3,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159216,72.98,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,1,0,1,1,1,4,364,3650,1000,3,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159232,72.73,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,1,0,1,1,1,4,364,3650,1000,3,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159248,72.48,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,1,0,1,1,1,4,364,3650,1000,3,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159264,72.23,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,1,0,1,1,1,4,364,3650,1000,3,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159280,71.98,9,7,3,300,9300,12600,2,1,0,2,2,1,1,0,1,0,1,1,1,4,364,3650,1000,3,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159296,71.73,9,7,3,300,9300,12600,2,1,0,2,2,1,1,0,1,0,1,1,1,4,364,3650,1000,3,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159312,71.48,9,7,3,300,9300,12600,2,1,0,2,2,1,1,0,1,0,1,1,1,4,364,3650,1000,3,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159328,71.23,9,7,3,300,9300,12600,2,1,0,2,2,1,1,0,1,0,1,1,0,4,364,3650,1000,3,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159344,70.98,9,7,3,300,9300,12600,2,1,0,2,2,1,1,0,1,0,1,1,0,4,364,3650,1000,3,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159360,70.73,9,7,3,300,9300,12600,2,1,0,2,2,1,1,0,1,0,1,1,0,4,364,3650,1000,3,0,1,2,2,3,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159376,70.48,9,7,3,300,9300,12600,2,1,0,2,2,1,1,0,1,0,1,1,0,4,364,3650,1000,3,0,0,2,2,3,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159392,70.23,9,7,3,300,9300,12600,2,1,0,2,2,1,1,0,1,0,1,1,0,4,364,3650,1000,3,0,0,2,2,3,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159408,69.98,9,7,3,300,9300,12600,2,1,0,2,2,1,1,0,1,0,1,1,0,4,364,3650,1000,3,0,0,2,2,3,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159424,69.73,9,7,3,300,9300,12600,2,1,0,2,2,1,1,0,1,0,1,1,0,4,364,3650,1000,3,0,0,2,2,3,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159440,69.48,9,7,3,300,9300,12600,2,1,0,2,2,1,1,0,1,0,1,1,0,4,364,3650,1000,3,0,0,2,2,3,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159456,69.23,9,7,3,300,9300,12600,2,1,0,2,2,1,1,0,1,0,1,1,0,4,364,3650,1000,3,0,0,2,2,3,0,0,0,0,1,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159472,68.98,9,7,3,300,9300,12600,2,1,0,2,2,1,1,0,1,0,1,1,0,4,364,3650,1000,3,0,0,2,2,3,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159488,68.73,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,1,0,1,1,0,4,364,3650,1000,3,0,0,2,2,3,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159504,68.48,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,1,0,1,1,0,4,364,3650,1000,3,0,0,2,2,3,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159520,68.23,9,7,3,300,9300,12600,1,1,0,2,2,1,1,0,1,0,1,1,0,4,364,3650,1000,3,0,0,2,2,3,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159536,67.98,9,7,3,300,9300,12600,2,1,0,1,1,1,1,0,1,0,1,1,0,4,364,3650,1000,3,0,0,2,2,3,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159552,67.73,9,7,3,300,9300,12600,2,1,0,1,1,1,1,0,1,0,1,1,0,4,364,3650,1000,3,0,0,2,2,3,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159568,67.48,9,7,3,300,9300,12600,2,1,0,1,2,1,1,0,1,0,1,1,0,4,364,3650,1000,3,0,0,2,2,3,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159584,67.23,9,7,3,300,9300,12600,2,1,0,2,2,1,1,0,1,0,1,1,0,4,364,3650,1000,3,0,0,2,2,3,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159600,66.98,9,7,3,300,9300,12600,2,0,1,2,2,1,1,0,0,0,1,1,0,4,364,3650,1000,3,0,0,2,2,3,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159616,66.73,9,7,3,300,9300,12600,2,0,1,2,2,1,1,0,0,0,1,1,0,4,364,3650,1000,3,0,0,2,2,3,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159632,66.48,9,7,3,300,9300,12600,2,0,1,2,2,1,1,0,0,0,1,1,0,4,364,3650,1000,3,0,0,2,2,3,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159648,66.23,9,7,3,300,9300,12600,2,1,0,2,2,1,1,0,0,0,1,1,0,4,364,3650,1000,3,0,0,2,2,3,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159664,65.98,9,7,3,300,9300,12600,2,1,0,2,2,1,1,0,0,0,1,1,0,4,364,3650,1000,3,0,0,2,2,3,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159680,65.73,9,7,3,300,9300,12600,2,1,0,2,2,1,1,0,0,0,1,1,0,4,364,3650,1000,3,0,1,1,2,3,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159696,65.48,9,7,3,300,9300,12600,2,1,0,2,2,1,1,0,0,0,1,1,0,4,364,3650,1000,3,0,1,1,2,3,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159712,65.23,9,7,3,300,9300,12600,2,1,0,2,2,1,1,0,0,0,1,1,0,4,364,3650,1000,3,0,0,1,2,3,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159728,64.98,9,7,3,300,9300,12600,1,1,1,2,2,1,1,0,0,0,1,1,0,4,364,3650,1000,3,0,0,1,2,3,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159744,64.73,9,7,3,300,9300,12600,1,1,1,2,2,1,1,0,0,0,1,1,0,4,364,3650,1000,3,0,0,1,2,3,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159760,64.48,9,7,3,300,9300,12600,1,1,1,2,2,1,1,0,0,0,1,1,0,4,364,3650,1000,3,0,0,1,2,3,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159776,64.23,9,7,3,300,9600,12600,1,1,1,2,2,1,1,0,0,0,1,1,0,3,264,1500,1000,2,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159792,63.98,9,7,3,300,9600,12600,1,1,1,2,2,1,1,0,0,0,1,1,0,3,264,1500,1000,2,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159808,63.73,9,7,3,300,9600,12600,1,1,1,2,2,1,1,0,0,0,1,1,0,3,264,1500,1000,2,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159824,63.48,9,7,3,300,9600,12600,1,0,2,2,2,1,1,0,0,0,1,1,0,3,264,1500,1000,2,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159840,63.23,9,7,3,300,9600,12600,1,0,2,2,2,1,1,0,0,0,1,1,0,3,264,1500,1000,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159856,62.98,9,7,3,300,9600,12600,1,0,2,2,2,1,1,0,0,0,1,1,0,3,264,1500,1000,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159872,62.73,9,7,3,300,9600,12600,1,1,1,2,2,1,1,0,0,0,1,1,0,3,264,1500,1000,2,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159888,62.48,9,7,3,300,9600,12600,0,1,2,2,2,1,1,0,0,0,1,1,0,3,264,1500,1000,2,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159904,62.23,9,7,3,300,9600,12600,0,1,2,2,2,1,1,0,0,0,1,1,0,3,264,1500,1000,2,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159920,61.98,9,7,3,300,9600,12600,0,1,2,2,2,1,1,0,0,0,1,1,0,3,264,1500,1000,2,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159936,61.73,9,7,3,300,9600,12600,0,1,2,2,2,1,1,0,0,0,1,0,0,3,264,1500,1000,2,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159952,61.48,9,7,3,300,9600,12600,0,1,2,2,2,1,1,0,0,0,1,0,0,3,264,1500,1000,2,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159968,61.23,9,7,3,246,9600,12600,0,1,2,2,2,1,1,0,0,0,1,0,0,3,264,1500,1000,2,1,0,0,0,2,0,0,1,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,159984,60.98,9,7,2,200,5550,12600,1,1,0,2,2,0,0,0,0,0,1,0,0,3,264,1800,1000,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160000,60.73,9,7,2,200,5550,12600,1,1,0,2,2,0,0,0,0,0,1,0,0,3,264,1800,1000,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160016,60.48,9,7,2,200,5550,12600,1,0,0,2,2,0,0,0,0,0,1,0,0,3,264,1800,1000,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160032,60.23,9,7,2,200,5550,12600,1,1,0,2,2,0,0,0,0,0,1,0,0,3,264,1800,1000,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160048,59.98,9,7,2,200,5550,12600,1,1,0,2,2,0,0,0,0,0,1,0,0,3,238,1800,1000,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160064,59.73,9,7,2,200,5550,12600,1,1,0,2,2,0,0,0,0,0,1,0,0,3,211,1800,1000,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160080,59.48,9,7,2,200,5550,12600,1,1,0,2,2,0,0,0,0,0,1,0,0,3,178,1800,1000,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160096,59.23,9,7,2,200,5850,12600,1,1,0,2,2,0,0,0,0,0,1,0,0,2,164,1350,1000,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160112,58.98,9,7,2,200,5850,12600,0,1,1,2,2,0,0,0,0,0,1,1,0,2,164,1350,1000,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160128,58.73,9,7,2,200,5850,12600,0,1,1,2,2,0,0,0,0,0,1,1,0,2,164,1350,1000,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160144,58.48,9,7,2,200,5850,12600,0,1,1,2,2,0,0,0,0,0,1,1,0,2,164,1350,1000,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160160,58.23,9,7,2,200,5850,12600,0,1,1,2,2,0,0,0,0,0,1,0,0,2,164,1350,1000,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160176,57.98,9,7,2,200,5850,12600,0,1,1,2,2,0,0,0,0,0,1,0,0,2,164,1350,1000,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160192,57.73,9,7,2,200,5850,12600,0,1,1,2,2,0,0,1,0,0,1,0,0,2,164,1350,1000,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160208,57.48,9,7,2,200,5850,12600,0,1,1,2,2,0,0,1,0,0,1,0,0,2,164,1350,1000,1,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160224,57.23,9,7,2,200,5850,12600,0,1,1,2,2,0,0,1,0,0,1,0,0,2,164,1350,1000,1,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160240,56.98,9,7,2,200,5850,12600,0,1,1,2,2,0,0,1,0,0,1,0,0,2,164,1350,1000,1,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160256,56.73,9,7,2,200,5850,12600,0,1,1,2,2,0,0,1,1,0,1,0,0,2,164,1350,1000,1,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160272,56.48,9,7,2,200,5850,12600,0,1,1,2,2,0,0,1,1,0,1,0,0,2,164,1350,1000,1,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160288,56.23,9,7,2,200,5850,12600,0,1,1,2,2,0,0,1,1,0,1,0,0,2,164,1350,1000,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160304,55.98,9,7,2,200,5850,12600,0,1,1,2,2,0,0,1,1,0,1,0,0,2,164,1350,1000,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160320,55.73,9,7,2,200,5850,12600,0,1,1,2,2,0,0,1,0,0,1,0,0,2,164,1350,1000,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160336,55.48,9,7,2,200,5850,12600,0,1,1,2,2,0,0,1,0,0,1,0,0,2,164,1350,1000,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160352,55.23,9,7,2,200,5850,12600,0,0,1,2,2,0,0,1,0,0,1,0,0,2,164,1350,1000,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160368,54.98,9,7,2,200,5850,12600,0,0,1,2,2,0,0,1,0,0,1,1,0,2,164,1350,1000,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160384,54.73,9,7,2,200,5850,12600,0,0,1,2,2,0,0,1,0,0,1,1,0,2,164,1350,1000,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160400,54.48,9,7,2,200,5850,12600,0,0,1,2,2,0,0,1,0,0,1,1,0,2,164,1350,1000,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160416,54.23,9,7,2,200,5850,12600,0,0,1,2,2,0,0,1,0,0,1,1,0,2,164,1350,1000,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160432,53.98,9,7,2,200,5850,12600,0,0,1,2,2,0,0,1,0,0,1,1,0,2,164,1350,1000,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160448,53.73,9,7,2,200,5850,12600,0,0,1,2,2,0,0,1,0,0,1,1,0,2,164,1350,1000,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160464,53.48,9,7,2,200,5850,12600,0,0,1,1,2,0,0,1,0,0,1,1,0,2,164,1350,1000,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160480,53.23,9,7,2,200,5850,12600,0,0,1,1,2,0,0,1,0,0,1,1,0,2,164,1350,1000,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0.0,1
parivision-vs-g2-m2-dust2,de_dust2,16,160496,52.98,9,7,2,200,5850,12600,0,0,1,1,2,0,0,1,0,0,1,1,0,2,164,1350,1000,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0.0,1
